Name,Account Name,Account Industry,Net Revenue Per Quarter,Days Since Last Deal,New Customer,Successful Deals Closed,Will this customer continue to do business with us?
QajlqiqR,GenePoint,Finance,17243,397,False,100,1
UcGQEkUh,Burlington Textiles Corp of America,Retail,29190,500,False,60,1
CxRMtRfN,GenePoint,Technology,22338,667,False,14,1
pfiOKHbs,United Oil & Gas Corp.,Chemicals,1080,756,False,5,1
vGpeqtDL,United Oil & Gas Corp.,Retail,92407,451,False,98,1
UGnQLHEa,Grand Hotels & Resorts Ltd,Electronics,37315,48,False,15,1
cnpZKfpk,University of Arizona,Apparel,7501,645,False,5,1
ilOTeciZ,"United Oil & Gas, Singapore",Technology,73240,285,False,21,1
wiNRhmEA,"United Oil & Gas, UK",Electronics,57303,700,False,37,1
XbqWkJgW,Grand Hotels & Resorts Ltd,Education,36957,144,False,18,1
apYcmrde,Grand Hotels & Resorts Ltd,Chemicals,92663,-1,True,21,1
taqpOvQL,"United Oil & Gas, UK",Government,26468,-1,True,99,0
RAzvGLsH,"United Oil & Gas, Singapore",Electronics,71957,279,False,59,1
MmgMBmuQ,Express Logistics and Transport,Government,30313,606,False,90,0
omoCxKkA,Burlington Textiles Corp of America,Finance,45857,646,False,36,1
OFBgNnoA,Edge Communications,Technology,70758,231,False,25,1
BlFVloom,Burlington Textiles Corp of America,Consulting,38339,522,False,78,0
jxyTVosn,Burlington Textiles Corp of America,Government,57008,317,False,83,1
kSQrGeHE,United Oil & Gas Corp.,Technology,1344,339,False,13,0
eiyxHlML,sForce,Chemicals,70299,391,False,97,0
JmbhlYLZ,"United Oil & Gas, Singapore",Apparel,62941,-1,True,90,1
rbwJVgJy,Edge Communications,Consulting,46698,732,False,34,1
eztOrllr,United Oil & Gas Corp.,Chemicals,25485,520,False,89,1
ErPeJMNF,"United Oil & Gas, Singapore",Technology,46547,161,False,33,1
CsfkczKc,Express Logistics and Transport,Government,52233,587,False,39,1
igMcWVTH,sForce,Media,85313,342,False,7,1
zujPVFeR,University of Arizona,Banking,99137,752,False,98,1
UdlhVQIx,Dickenson plc,Apparel,38389,343,False,96,0
UxcAYGlt,sForce,Media,38664,103,False,83,1
gDGwSITs,United Oil & Gas Corp.,Education,30330,44,False,10,1
bOEiITAp,Burlington Textiles Corp of America,Consulting,43008,-1,True,38,1
YLKlVGiz,Burlington Textiles Corp of America,Healthcare,16278,253,False,41,1
eQlOrgQO,"United Oil & Gas, UK",Consulting,35321,410,False,47,1
SoLOkivJ,United Oil & Gas Corp.,Chemicals,11722,422,False,11,0
mqJUMaNg,"United Oil & Gas, Singapore",Retail,37655,254,False,93,1
TIbEPfws,United Oil & Gas Corp.,Government,81400,676,False,23,1
QJjwDHmu,Grand Hotels & Resorts Ltd,Consulting,68721,394,False,36,1
CpzzxaGi,United Oil & Gas Corp.,Technology,94410,116,False,88,1
lPvxUPUq,Express Logistics and Transport,Government,42974,-1,True,3,1
NhlwbMlg,sForce,Healthcare,55795,8,False,98,0
JRHNDrco,Grand Hotels & Resorts Ltd,Healthcare,96453,737,False,85,0
GjeNJeFR,Burlington Textiles Corp of America,Healthcare,26186,123,False,100,1
epkMJGGe,sForce,Media,97028,411,False,91,1
jjzAYtmj,Express Logistics and Transport,Banking,10475,585,False,53,1
RDNHFGNU,sForce,Finance,57036,37,False,88,1
XgWOmJrL,Express Logistics and Transport,Technology,95388,180,False,87,1
cmkPhYfj,Dickenson plc,Education,75054,357,False,62,1
TQlVduFr,Dickenson plc,Retail,11587,56,False,38,1
kGsLWuBV,GenePoint,Apparel,48637,628,False,44,0
WGZlrJNv,sForce,Technology,63081,590,False,58,1
UjNhuKxB,GenePoint,Media,20957,313,False,82,1
wOvKclUL,Pyramid Construction Inc.,Consulting,8896,253,False,32,1
qbYthRif,"United Oil & Gas, Singapore",Chemicals,46471,565,False,13,0
GKRrtpNr,"United Oil & Gas, Singapore",Consulting,14385,473,False,12,1
fkRkJQrq,Grand Hotels & Resorts Ltd,Healthcare,89700,252,False,6,0
eMMsdwRt,Burlington Textiles Corp of America,Electronics,20728,194,False,92,1
zAvUalFk,Pyramid Construction Inc.,Apparel,21551,464,False,63,1
ClJmYmxb,Pyramid Construction Inc.,Banking,37160,256,False,17,1
aADbDxXa,Pyramid Construction Inc.,Electronics,96491,76,False,8,1
MGlFdBHX,Express Logistics and Transport,Media,65232,483,False,99,0
xOEdgWZm,"United Oil & Gas, Singapore",Media,57016,203,False,57,1
hVgljoqF,Edge Communications,Education,65531,-1,True,43,1
nHDLamQd,Grand Hotels & Resorts Ltd,Consulting,59834,786,False,89,0
ATEjcweD,Edge Communications,Engineering,98782,668,False,22,1
rLPlBnPS,GenePoint,Healthcare,8599,-1,True,49,1
KIVHLEpz,Express Logistics and Transport,Technology,4043,434,False,2,1
rsZPZtZT,University of Arizona,Electronics,91039,523,False,76,1
JnXJIHnL,Edge Communications,Healthcare,21025,-1,True,69,1
jKGTxhiO,Edge Communications,Government,50814,181,False,85,1
CuvtfTki,Edge Communications,Chemicals,1680,-1,True,75,1
koRktRea,Express Logistics and Transport,Education,8189,-1,True,49,1
qeckGcQK,Dickenson plc,Consulting,19425,656,False,81,0
ucDEBGAw,"United Oil & Gas, Singapore",Engineering,53180,253,False,31,1
FoBufLnp,United Oil & Gas Corp.,Consulting,43560,112,False,42,1
fmEAWMLT,Pyramid Construction Inc.,Banking,46729,139,False,48,1
radTSFFY,United Oil & Gas Corp.,Technology,90363,173,False,50,1
zyXePeyn,Grand Hotels & Resorts Ltd,Education,67797,144,False,94,1
KFDyqeTQ,"United Oil & Gas, UK",Chemicals,16998,-1,True,59,1
IWtPzzlT,GenePoint,Finance,7707,753,False,95,1
WKSUoYAU,Grand Hotels & Resorts Ltd,Electronics,61383,137,False,37,1
xZSWzKkg,GenePoint,Media,8270,408,False,79,0
FJZAsKTb,sForce,Engineering,23413,298,False,22,1
YgECsOEg,University of Arizona,Apparel,70531,9,False,24,1
LTQeHSDp,University of Arizona,Chemicals,20677,193,False,3,0
JhGLMDUq,Burlington Textiles Corp of America,Government,15432,262,False,22,1
hGbkdIja,United Oil & Gas Corp.,Healthcare,53815,780,False,11,1
rZQbyYdq,Burlington Textiles Corp of America,Technology,88399,583,False,26,1
YKLFlHFY,Express Logistics and Transport,Engineering,75358,166,False,9,0
CfrNnmtV,Pyramid Construction Inc.,Apparel,35515,590,False,6,0
VDyUnUCE,University of Arizona,Apparel,28242,77,False,51,1
LwRCcNkw,Dickenson plc,Engineering,89086,294,False,96,0
MsMiDBpo,Dickenson plc,Consulting,40346,498,False,12,1
tonbWCik,Burlington Textiles Corp of America,Electronics,9932,703,False,56,1
TnEhbpFF,Grand Hotels & Resorts Ltd,Consulting,33983,323,False,23,1
pipPjJOh,Pyramid Construction Inc.,Electronics,36591,701,False,41,1
MnNOhNwV,University of Arizona,Retail,87696,777,False,33,1
VRVIlCuW,"United Oil & Gas, UK",Engineering,80305,345,False,12,1
WTXZsAoA,United Oil & Gas Corp.,Banking,4100,-1,True,84,1
TMuUKgQh,University of Arizona,Finance,19241,158,False,62,0
eOLXIrDq,Dickenson plc,Healthcare,92861,97,False,99,1
YMnAQDJl,Pyramid Construction Inc.,Chemicals,58802,-1,True,41,1
IvFEyizC,"United Oil & Gas, UK",Engineering,38140,627,False,32,1
dilrSuEY,sForce,Apparel,11769,277,False,59,1
CjvRklhy,Grand Hotels & Resorts Ltd,Banking,79001,652,False,49,1
ARNTuhkF,Edge Communications,Consulting,32079,-1,True,93,1
fLjEkmlA,Dickenson plc,Education,9722,-1,True,18,0
ZkBUVjCP,University of Arizona,Technology,37559,101,False,14,0
ymGrVhoR,"United Oil & Gas, Singapore",Consulting,53347,402,False,10,1
owhsxpor,United Oil & Gas Corp.,Retail,91991,29,False,78,1
zXwQEcrY,"United Oil & Gas, Singapore",Chemicals,19409,3,False,75,0
yHgwmPhd,United Oil & Gas Corp.,Education,33512,464,False,1,0
LBmRdrdc,Grand Hotels & Resorts Ltd,Apparel,71182,477,False,47,1
HoXyBqBl,"United Oil & Gas, UK",Electronics,71860,127,False,69,1
jNcxrXuZ,Express Logistics and Transport,Apparel,81899,-1,True,25,1
xNfeHgGo,Grand Hotels & Resorts Ltd,Education,54300,354,False,75,1
EDsqBTuo,Edge Communications,Engineering,50328,219,False,5,1
jkTfcUpS,Express Logistics and Transport,Engineering,73373,-1,True,25,1
bJsTXEZX,Express Logistics and Transport,Chemicals,85879,189,False,16,1
FFHUYmbD,"United Oil & Gas, UK",Banking,56657,369,False,98,1
ifCgXiiM,"United Oil & Gas, UK",Healthcare,72908,-1,True,8,1
XRshdBMA,Dickenson plc,Consulting,8050,260,False,71,1
vRxVMnYw,"United Oil & Gas, Singapore",Education,30251,139,False,37,0
BwRKvlfZ,"United Oil & Gas, Singapore",Banking,98982,215,False,84,0
IkoUhtap,sForce,Education,78518,360,False,1,0
PxThCZAJ,GenePoint,Healthcare,14136,748,False,10,1
RASVsbeO,United Oil & Gas Corp.,Electronics,30575,33,False,29,1
ncQShHIK,Burlington Textiles Corp of America,Finance,15375,425,False,23,1
CcsyffoO,"United Oil & Gas, Singapore",Electronics,9966,577,False,2,1
zGQwljQD,Edge Communications,Retail,67364,42,False,77,1
MZDKgiVt,"United Oil & Gas, Singapore",Media,72154,697,False,51,0
tDaJnTPO,Burlington Textiles Corp of America,Apparel,81150,10,False,82,1
WhDgthOj,Edge Communications,Apparel,25911,347,False,69,0
KkbZpyyV,Grand Hotels & Resorts Ltd,Government,74420,26,False,16,1
ElgQjuKv,Pyramid Construction Inc.,Electronics,31507,295,False,94,0
gDchpFvT,GenePoint,Media,30931,285,False,39,1
XtpFvFRn,Grand Hotels & Resorts Ltd,Education,17131,-1,True,9,1
azGJOoQJ,United Oil & Gas Corp.,Engineering,43400,232,False,15,1
apwUUbZZ,"United Oil & Gas, UK",Electronics,77197,463,False,14,1
kjmmoAhO,"United Oil & Gas, UK",Engineering,50231,472,False,1,1
NynTWxdG,Pyramid Construction Inc.,Banking,3043,644,False,89,1
olEAtyue,Burlington Textiles Corp of America,Finance,90314,228,False,31,1
yCopKTNx,"United Oil & Gas, Singapore",Healthcare,19276,364,False,82,1
JEsZNTzM,Edge Communications,Banking,88563,252,False,78,1
HoHssWRw,Edge Communications,Electronics,49961,568,False,39,0
KPIOhnFI,University of Arizona,Banking,59500,511,False,32,1
ZGsAsQZJ,Burlington Textiles Corp of America,Healthcare,89544,751,False,63,1
GEtDWIMP,"United Oil & Gas, UK",Chemicals,88556,447,False,65,1
OOYBjngd,sForce,Healthcare,7704,75,False,65,1
llebMGdj,Express Logistics and Transport,Government,88369,169,False,5,1
jmLAYHdV,Grand Hotels & Resorts Ltd,Education,6343,93,False,41,1
okOfTuzK,United Oil & Gas Corp.,Electronics,54013,419,False,26,1
WINqkmhO,Edge Communications,Healthcare,84912,265,False,35,0
KAXlhibV,Express Logistics and Transport,Technology,97146,100,False,6,0
esbEGvBl,"United Oil & Gas, UK",Media,53051,137,False,92,1
IswHzrzm,GenePoint,Electronics,12314,617,False,67,0
xlyuMmhh,University of Arizona,Engineering,52609,82,False,95,1
ejSJKdpX,Express Logistics and Transport,Finance,24198,539,False,95,1
aKDvsMJD,Dickenson plc,Engineering,33122,2,False,85,1
LMusLLyy,Burlington Textiles Corp of America,Media,40494,384,False,21,1
iITsraHD,Edge Communications,Retail,25728,-1,True,84,0
HADoPUPn,Grand Hotels & Resorts Ltd,Consulting,24162,368,False,20,0
ePhncXUl,"United Oil & Gas, UK",Retail,39485,80,False,41,1
RiEqstNm,GenePoint,Engineering,27559,785,False,98,1
ayvWQTKD,Grand Hotels & Resorts Ltd,Engineering,48491,679,False,65,1
GfafsIrN,Express Logistics and Transport,Electronics,26136,296,False,92,1
uUjGYxRK,GenePoint,Government,55601,168,False,89,1
tFpgtiUX,United Oil & Gas Corp.,Chemicals,83584,308,False,73,1
BACquRTw,Grand Hotels & Resorts Ltd,Banking,14633,-1,True,91,1
fkAkrleT,GenePoint,Apparel,75716,706,False,72,0
oahfNMoo,Grand Hotels & Resorts Ltd,Apparel,12778,510,False,13,1
YbvVyesI,United Oil & Gas Corp.,Consulting,52997,122,False,98,1
SyczjEdI,Dickenson plc,Electronics,15155,326,False,85,1
TGYNVCYr,United Oil & Gas Corp.,Consulting,20006,598,False,91,0
KMQKmogh,Express Logistics and Transport,Apparel,33461,716,False,8,1
LIBxtjQT,Dickenson plc,Finance,34428,471,False,11,0
zFSdYfHi,Express Logistics and Transport,Education,96153,53,False,62,1
MkNGWluI,Pyramid Construction Inc.,Apparel,78624,-1,True,78,1
GOZZsriO,Grand Hotels & Resorts Ltd,Media,83552,395,False,81,1
DoEtZIQS,University of Arizona,Media,12338,701,False,74,1
KWVippJQ,"United Oil & Gas, Singapore",Electronics,88625,-1,True,26,1
myaykbnF,Pyramid Construction Inc.,Technology,41982,63,False,16,1
gBTWEJGG,"United Oil & Gas, Singapore",Electronics,73913,497,False,30,1
CIGhBHLS,Express Logistics and Transport,Technology,15840,325,False,5,0
GSzGPrdg,GenePoint,Retail,31926,42,False,32,1
EgxzCEyl,Pyramid Construction Inc.,Government,47160,134,False,91,1
MdAbXgqU,University of Arizona,Electronics,77464,-1,True,95,1
eXrxWyJP,Express Logistics and Transport,Media,91136,517,False,66,0
QmqwiAaE,Grand Hotels & Resorts Ltd,Media,89901,124,False,99,1
WCSmIxcN,University of Arizona,Healthcare,72238,699,False,80,1
TXGIvYfL,United Oil & Gas Corp.,Technology,84889,331,False,67,0
yeAbcVIQ,"United Oil & Gas, UK",Engineering,53822,11,False,47,0
TENmisiP,Express Logistics and Transport,Technology,96729,-1,True,98,1
YRMivtpc,Burlington Textiles Corp of America,Healthcare,42341,66,False,95,1
eEWhXHKE,Grand Hotels & Resorts Ltd,Education,57056,290,False,38,1
SEahCUpM,GenePoint,Banking,23170,491,False,92,1
UbKiUHYZ,Burlington Textiles Corp of America,Electronics,1334,655,False,45,0
TYNMfvAE,United Oil & Gas Corp.,Electronics,47321,692,False,31,1
CjANhamZ,Edge Communications,Chemicals,36549,392,False,44,1
pMyClIzX,"United Oil & Gas, Singapore",Engineering,88241,-1,True,98,0
UJPJRTzo,sForce,Engineering,71265,394,False,46,1
fEdTKQcx,Express Logistics and Transport,Healthcare,56764,610,False,44,0
wRMhUSVe,Dickenson plc,Apparel,11455,791,False,31,1
nwuGIEzf,Grand Hotels & Resorts Ltd,Healthcare,40824,625,False,11,1
BHJwXiOf,"United Oil & Gas, UK",Technology,61929,677,False,56,0
wtpYrEBs,Dickenson plc,Healthcare,12018,725,False,67,1
tliYxeLD,Grand Hotels & Resorts Ltd,Engineering,80915,541,False,23,1
qcnLBdxE,Express Logistics and Transport,Technology,63884,465,False,13,1
LjCynjWQ,Pyramid Construction Inc.,Consulting,12454,517,False,96,0
sdoExuAY,GenePoint,Retail,67266,-1,True,17,1
cmUKHdAr,University of Arizona,Chemicals,75292,59,False,27,1
qNAXjsJJ,Grand Hotels & Resorts Ltd,Technology,37743,628,False,56,1
FgvfRKNj,sForce,Healthcare,51930,-1,True,88,1
FIqvRWOt,"United Oil & Gas, UK",Retail,41752,308,False,21,1
KhZBrgqO,Express Logistics and Transport,Consulting,60386,393,False,88,1
LLwmiHKz,Grand Hotels & Resorts Ltd,Retail,50420,413,False,74,1
WOnjDSXL,Grand Hotels & Resorts Ltd,Technology,57967,692,False,31,0
jLUCIxQA,Pyramid Construction Inc.,Government,37014,729,False,44,1
MqxmttzC,"United Oil & Gas, UK",Technology,7343,361,False,4,1
CVUHAWuG,Express Logistics and Transport,Finance,36285,569,False,25,1
lFFdcoyX,United Oil & Gas Corp.,Engineering,4643,713,False,48,1
ntnSsJnL,sForce,Education,25792,648,False,26,1
tgpbsWYA,University of Arizona,Electronics,90486,671,False,97,1
YkUpJzeZ,United Oil & Gas Corp.,Technology,33188,646,False,58,1
FjEPVdWV,"United Oil & Gas, Singapore",Electronics,34158,520,False,81,0
Cdvmpodp,sForce,Retail,83701,632,False,60,1
sVmQgKqe,Edge Communications,Engineering,4122,381,False,88,1
jDBocOTu,Express Logistics and Transport,Electronics,21589,170,False,65,1
qBQGkoGF,Grand Hotels & Resorts Ltd,Electronics,30613,140,False,43,1
ZDDAcSmc,Express Logistics and Transport,Healthcare,31143,203,False,14,1
CckLWXqb,Burlington Textiles Corp of America,Apparel,31976,216,False,21,1
fGCSCIHQ,GenePoint,Banking,36615,284,False,66,1
nmIfcVFE,"United Oil & Gas, Singapore",Finance,87866,176,False,99,1
ckCMMWKp,sForce,Finance,13341,10,False,35,1
stqHrOpb,Dickenson plc,Finance,30818,107,False,1,1
mrpUVNjF,"United Oil & Gas, UK",Electronics,57965,662,False,18,1
dxOXXLoa,"United Oil & Gas, Singapore",Healthcare,17850,463,False,1,1
kNtuFfBT,Burlington Textiles Corp of America,Finance,36187,48,False,82,1
qvfNyLSh,GenePoint,Banking,17721,260,False,24,1
rYcKIdmv,Pyramid Construction Inc.,Retail,14551,745,False,70,0
LNiLRVMr,Edge Communications,Apparel,62186,320,False,73,1
sHNkSJPb,University of Arizona,Government,3969,368,False,72,1
JmAmOisa,Express Logistics and Transport,Healthcare,12021,766,False,64,1
HvMSoLRd,United Oil & Gas Corp.,Chemicals,34652,173,False,3,1
IweYunfw,sForce,Consulting,14928,219,False,1,1
wIlXIyqG,Burlington Textiles Corp of America,Healthcare,15301,707,False,21,1
JdaeUOFJ,University of Arizona,Education,6723,139,False,66,1
DMdPztTF,Dickenson plc,Healthcare,65422,644,False,36,1
XjnErOKa,United Oil & Gas Corp.,Government,13782,432,False,4,1
CsyTpYHB,"United Oil & Gas, UK",Electronics,44832,771,False,30,1
iBUEenMM,GenePoint,Engineering,38923,556,False,20,0
hMkJOvOy,Pyramid Construction Inc.,Government,47193,537,False,24,1
xbYsXzkp,Express Logistics and Transport,Banking,98705,612,False,2,1
AkAyAfJn,Pyramid Construction Inc.,Technology,23309,238,False,98,1
ydqRwgTk,"United Oil & Gas, Singapore",Consulting,88642,701,False,32,1
Myqxmfwh,Dickenson plc,Healthcare,49843,108,False,79,1
xvQBAzRq,Express Logistics and Transport,Consulting,43996,315,False,26,1
ucyRgRKY,Edge Communications,Apparel,56483,398,False,51,1
DjYihLLx,Grand Hotels & Resorts Ltd,Chemicals,97674,114,False,73,1
pHhMKHTh,United Oil & Gas Corp.,Engineering,20060,474,False,1,1
oiVEZrVt,sForce,Education,48064,437,False,85,1
cOCuaCJg,Burlington Textiles Corp of America,Consulting,73861,-1,True,8,1
eEMNTAsi,Pyramid Construction Inc.,Retail,99976,100,False,94,1
rTkgFlPz,Express Logistics and Transport,Engineering,65155,152,False,36,0
dcfGTvvb,"United Oil & Gas, UK",Electronics,31837,365,False,100,0
sdcmkGOT,University of Arizona,Engineering,92135,125,False,18,1
rTduguCI,sForce,Healthcare,67087,378,False,44,1
wfpjwYKd,sForce,Technology,36354,214,False,32,0
mAHnddnz,GenePoint,Apparel,35665,509,False,46,1
ZldbGoZj,Grand Hotels & Resorts Ltd,Electronics,56900,219,False,16,1
lcIkErle,University of Arizona,Apparel,34131,236,False,72,1
HLMpFRbw,"United Oil & Gas, UK",Consulting,95830,493,False,50,1
oXKDstRy,Pyramid Construction Inc.,Electronics,56969,497,False,19,1
AndiQwyv,Dickenson plc,Banking,1817,710,False,10,1
DnsuHvNL,Express Logistics and Transport,Media,23959,-1,True,77,0
yzFoIcAT,Dickenson plc,Electronics,10988,70,False,10,1
VGNFNJOt,Dickenson plc,Education,38822,440,False,94,1
ZtwQLcjc,Pyramid Construction Inc.,Finance,16055,66,False,47,1
CcHYxPaI,Pyramid Construction Inc.,Government,24366,19,False,5,1
XacYLbog,"United Oil & Gas, UK",Engineering,78032,353,False,27,1
pZzHMyKs,Edge Communications,Banking,75384,471,False,30,0
xTuAlMDE,GenePoint,Electronics,72886,163,False,42,1
SVKpMKJg,Edge Communications,Education,36007,153,False,20,1
nLQgeKxg,Express Logistics and Transport,Retail,41044,307,False,3,1
tWGqeghs,Burlington Textiles Corp of America,Electronics,77815,401,False,16,1
SNrFgnmX,"United Oil & Gas, UK",Media,74593,512,False,71,0
hRFgoOVr,Burlington Textiles Corp of America,Retail,65247,747,False,52,1
uMvOxAvk,"United Oil & Gas, UK",Media,36479,352,False,70,1
ValbjOEV,"United Oil & Gas, UK",Banking,67772,59,False,64,1
lFTHlXtE,University of Arizona,Media,42897,426,False,73,1
XaFlEIVl,Grand Hotels & Resorts Ltd,Finance,48745,250,False,5,1
gXuryALs,"United Oil & Gas, Singapore",Banking,87459,597,False,39,0
zYclMThZ,Burlington Textiles Corp of America,Retail,70057,159,False,73,1
vKsUQSYM,Edge Communications,Healthcare,74595,272,False,23,1
JnuGzHhd,Grand Hotels & Resorts Ltd,Chemicals,64350,176,False,10,1
dxDOuSCM,GenePoint,Media,59458,600,False,26,1
EJKvNMkh,Express Logistics and Transport,Government,76571,424,False,75,0
PyOeGqIH,United Oil & Gas Corp.,Government,63163,736,False,73,1
KTPSWlDZ,"United Oil & Gas, Singapore",Chemicals,26849,126,False,88,0
gUWBhNLE,United Oil & Gas Corp.,Healthcare,17157,69,False,43,1
IlzZfnwZ,Express Logistics and Transport,Retail,28615,25,False,55,1
XmLaNlWb,Pyramid Construction Inc.,Apparel,37646,292,False,56,0
HlmSOoCc,University of Arizona,Education,85236,415,False,7,1
enKLxbtx,GenePoint,Healthcare,87463,409,False,23,1
akvGEUxF,Burlington Textiles Corp of America,Retail,95186,-1,True,64,1
QukiAMIt,Edge Communications,Banking,45386,321,False,14,1
rgXUpopd,sForce,Government,90373,780,False,70,1
cpIQuzQT,Burlington Textiles Corp of America,Finance,70144,422,False,40,1
SOpNciVU,"United Oil & Gas, UK",Apparel,89870,484,False,44,1
KQdNCkor,Edge Communications,Apparel,50242,297,False,45,1
xhIWRLxT,United Oil & Gas Corp.,Media,15294,-1,True,53,1
